fiscal_year,age_group,sex,avg,med,q1,q3
2001,12,F,2.6923076923076925,2,1,4
2001,12,M,2.142857142857143,1.5,1,3
2001,13,F,2.9,3,2,4.75
2001,13,M,2.1818181818181817,2,1.5,3
2001,14,F,2.2,2,2,2
2001,14,M,2.727272727272727,2,1.5,3.5
2001,15,F,2.5714285714285716,2,2,3
2001,15,M,1.4285714285714286,1,0.5,2.5
2001,16,F,2.1666666666666665,2,1.75,3
2001,16,M,3.75,3.5,1.75,5.5
2001,17,F,2.375,2.5,1.75,3
2001,17,M,2,1,1,2
2001,18,F,1.7692307692307692,1,1,3
2001,18,M,1.6666666666666667,2,1,2
2001,19,F,1.6666666666666667,2,1,2
2001,19,M,2,2,2,2
2001,20,F,2.1578947368421053,2,1,3
2001,20,M,2,1,1,2.5
2001,21,F,2.2,2,1.25,2
2001,21,M,1.8333333333333333,1,1,1.75
2001,22,F,2.090909090909091,1,0.5,3.5
2001,22,M,1.6666666666666667,2,1.5,2
2001,23,F,2.6666666666666665,3,2,3.5
2001,23,M,29,2,1.5,43
2001,24,F,2.888888888888889,3,2,3
2001,24,M,2,2,1.25,2.75
2001,25,F,2.4,2,1,3
2001,25,M,3.75,2,2,3.5
2001,26,F,1.6363636363636365,1,1,2
2001,26,M,1,1,0.75,1.25
2001,27,F,3.4545454545454546,2,1.5,4.5
2001,27,M,3.75,4,2.75,5
2001,28,F,4.833333333333333,4,2.5,5.25
2001,28,M,2,2,1,3
2001,29,F,3.4285714285714284,2,1.5,5.5
2001,29,M,1.5,1,1,1.5
2001,30,F,3.3333333333333335,3.5,2.25,4.75
2001,30,M,2.7777777777777777,2,1,4
2001,31,F,2.909090909090909,2,1.5,3
2001,31,M,6,6,4.5,7.5
2001,32,F,2.1666666666666665,1.5,1,2.75
2001,32,M,2,2,2,2.5
2001,33,F,2.3636363636363638,2,1,3
2001,33,M,2.25,2,1.75,2.25
2001,34,F,4.6923076923076925,3,1,4
2001,34,M,2.8,3,2,4
2001,35,F,4.888888888888889,4,2,6.75
2001,35,M,2.375,2.5,1,3
2001,36,F,3.6666666666666665,3.5,3,4.75
2001,36,M,3.3333333333333335,3,2,4
2001,37,F,2.7142857142857144,2,1,3.75
2001,37,M,2.090909090909091,2,1,3
2001,38,F,9.125,2,1,3.25
2001,38,M,6.333333333333333,2.5,1.25,3
2001,39,F,5.428571428571429,3.5,2.25,5.75
2001,39,M,3,2,1,5
2001,40,F,3.076923076923077,3,2,4
2001,40,M,4,1,0,9
2001,41,F,2.727272727272727,1,1,3.5
2001,41,M,5.333333333333333,3,2,7
2001,42,F,2.95,3,2,4
2001,42,M,2,2,1.25,2.75
2001,43,F,5.235294117647059,4,3,4
2001,43,M,4.5,3,1.75,5.25
2001,44,F,2.8333333333333335,2.5,1,4.5
2001,44,M,1.6,1,1,2
2001,45,F,6.666666666666667,6.5,2,8.5
2001,45,M,2.7142857142857144,1,1,3.5
2001,46,F,3.5294117647058822,3,2,4
2001,46,M,4.875,3.5,1,6.5
2001,47,F,5.318181818181818,3.5,2,5
2001,47,M,1.8571428571428572,1,0.5,2.5
2001,48,F,4.739130434782608,4,2,7.5
2001,48,M,2.4,1,1,3
2001,49,F,5.45,3,2.75,7.25
2001,49,M,4.4375,4,2,6.25
2001,50,F,3.1875,3,1,4
2001,50,M,4.533333333333333,4,3.5,5.5
2001,51,F,4.352941176470588,4,1,6
2001,51,M,3.6666666666666665,4,2,5
2001,52,F,3.1379310344827585,3,1,4
2001,52,M,3.75,2.5,1,6
2001,53,F,5.333333333333333,5,2,6.5
2001,53,M,2.1666666666666665,2,1.25,2.75
2001,54,F,3.4615384615384617,2,1,4
2001,54,M,3.6,3,2,5
2001,55,F,5.714285714285714,6,2,7.5
