year,sex,age,correction,type
2020,0,49,-0.30157431980535754,inc
2021,0,49,-0.3013981101796042,inc
2022,0,49,-0.30129333828733906,inc
2023,0,49,-0.30126098047796307,inc
2024,0,49,-0.3013014391658814,inc
2025,0,49,-0.30141452576311795,inc
2026,0,49,-0.3015834623501532,inc
2000,1,49,0,inc
2001,1,49,-0.31942341444464667,inc
2002,1,49,-0.318950488751668,inc
2003,1,49,-0.3184676382712144,inc
2004,1,49,-0.3179761704209711,inc
2005,1,49,-0.3174775155450875,inc
2006,1,49,-0.3169732092501847,inc
2007,1,49,-0.3164648889494335,inc
2008,1,49,-0.3159542968174772,inc
2009,1,49,-0.3154432432142041,inc
2010,1,49,-0.3149336361448313,inc
2011,1,49,-0.3144274424220594,inc
2012,1,49,-0.31392667979273364,inc
2013,1,49,-0.313433412041409,inc
2014,1,49,-0.31294973669959436,inc
2015,1,49,-0.31247775163614167,inc
2016,1,49,-0.312019558969034,inc
2017,1,49,-0.31157725567126277,inc
2018,1,49,-0.31115292748215956,inc
2019,1,49,-0.31074855228266063,inc
2020,1,49,-0.3103660990515475,inc
2021,1,49,-0.31000744638322925,inc
2022,1,49,-0.30967438222605526,inc
2023,1,49,-0.3093685757692096,inc
2024,1,49,-0.30909163897164926,inc
2025,1,49,-0.3088449543864861,inc
2026,1,49,-0.3086206994468015,inc
2000,0,50,0,inc
2001,0,50,-0.31396767830569067,inc
2002,0,50,-0.31315617404266183,inc
2003,0,50,-0.31233446675027815,inc
2004,0,50,-0.3115066651889964,inc
2005,0,50,-0.3106771448652764,inc
2006,0,50,-0.30985050049242996,inc
2007,0,50,-0.3090315264876476,inc
2008,0,50,-0.30822516058912575,inc
2009,0,50,-0.3074364364185316,inc
2010,0,50,-0.30667045101226864,inc
2011,0,50,-0.30593227826012054,inc
2012,0,50,-0.30522695755684176,inc
2013,0,50,-0.3045593979321873,inc
2014,0,50,-0.30393435518925516,inc
2015,0,50,-0.3033563649452434,inc
2016,0,50,-0.3028296990316775,inc
2017,0,50,-0.30235830325941576,inc
2018,0,50,-0.30194577150397733,inc
2019,0,50,-0.3015952864720187,inc
2020,0,50,-0.3013096092476479,inc
2021,0,50,-0.3010910142919762,inc
2022,0,50,-0.30094128600894837,inc
2023,0,50,-0.3008617023358453,inc
2024,0,50,-0.30085299134845883,inc
2025,0,50,-0.30091535892203636,inc
2026,0,50,-0.3010323815067903,inc
2000,1,50,0,inc
2001,1,50,-0.31946361221138636,inc
2002,1,50,-0.318982533028525,inc
2003,1,50,-0.31849104399593003,inc
2004,1,50,-0.317990516690081,inc
2005,1,50,-0.3174824435590286,inc
2006,1,50,-0.316968429704661,inc
2007,1,50,-0.31645020279474023,inc
2008,1,50,-0.3159295871818473,inc
2009,1,50,-0.3154084986958468,inc
2010,1,50,-0.3148889286695493,inc
2011,1,50,-0.3143729524585345,inc
2012,1,50,-0.31386269997034816,inc
2013,1,50,-0.3133603438454102,inc
2014,1,50,-0.31286808409307404,inc
2015,1,50,-0.312388150938075,inc
2016,1,50,-0.3119227407852377,inc
2017,1,50,-0.3114740758160871,inc
2018,1,50,-0.3110442946069059,inc
2019,1,50,-0.31063553497490626,inc
2020,1,50,-0.31024982242832455,inc
2021,1,50,-0.30988912459198376,inc
2022,1,50,-0.3095552993512904,inc
2023,1,50,-0.30925010410823767,inc
2024,1,50,-0.3089751470296296,inc
2025,1,50,-0.3087319067099211,inc
2026,1,50,-0.30851259732519004,inc
2000,0,51,0,inc
2001,0,51,-0.3139565950297475,inc
2002,0,51,-0.31315325625848717,inc
2003,0,51,-0.31233889731236203,inc
2004,0,51,-0.3115173357230356,inc
2005,0,51,-0.3106926653181535,inc
2006,0,51,-0.3098691795511881,inc
2007,0,51,-0.30905138039000907,inc
2008,0,51,-0.3082439158723046,inc
2009,0,51,-0.30745154026015575,inc
2010,0,51,-0.3066790879658548,inc
2011,0,51,-0.3059313898800639,inc
2012,0,51,-0.3052132714516554,inc
2013,0,51,-0.304529457053436,inc
2014,0,51,-0.303884552438696,inc
2015,0,51,-0.3032829953334747,inc
2016,0,51,-0.3027289898086256,inc
2017,0,51,-0.30222646646690726,inc
2018,0,51,-0.30177905289762724,inc
2019,0,51,-0.30139002469997517,inc
2020,0,51,-0.30106226726621654,inc
2021,0,51,-0.3007982577077447,inc
2022,0,51,-0.3006000160931606,inc
2023,0,51,-0.3004691027218997,inc
2024,0,51,-0.3004065981653563,inc
2025,0,51,-0.30041307559548697,inc
2026,0,51,-0.3004724651970678,inc
2000,1,51,0,inc
2001,1,51,-0.319515219363153,inc
2002,1,51,-0.3190258091751534,inc
2003,1,51,-0.31852533642778563,inc
2004,1,51,-0.3180152180506178,inc
2005,1,51,-0.3174970044553462,inc
2006,1,51,-0.31697235232195575,inc
2007,1,51,-0.3164430443120701,inc
2008,1,51,-0.3159110166593577,inc
2009,1,51,-0.3153782455143633,inc
2010,1,51,-0.31484682031213324,inc
2011,1,51,-0.3143189148004525,inc
2012,1,51,-0.3137967560592871,inc
2013,1,51,-0.3132826280811774,inc
2014,1,51,-0.3127788712028582,inc
2015,1,51,-0.3122877768980669,inc
2016,1,51,-0.3118116892763901,inc
2017,1,51,-0.31135291877669025,inc
2018,1,51,-0.3109137321551832,inc
2019,1,51,-0.31049636879589365,inc
2020,1,51,-0.3101029551082307,inc
2021,1,51,-0.30973554906024797,inc
2022,1,51,-0.30939611842640174,inc
2023,1,51,-0.3090864540102356,inc
2024,1,51,-0.3088083033397425,inc
2025,1,51,-0.3085631496933971,inc
2026,1,51,-0.3083433208675187,inc
2000,0,52,0,inc
2001,0,52,-0.31395060495818894,inc
2002,0,52,-0.313157155601741,inc
2003,0,52,-0.31235189136179653,inc
2004,0,52,-0.311538337218532,inc
2005,0,52,-0.3107202764844812,inc
2006,0,52,-0.30990169878928,inc
2007,0,52,-0.3090867730607985,inc
2008,0,52,-0.30827987736305246,inc
2009,0,52,-0.30748542799026574,inc
2010,0,52,-0.30670797112472165,inc
2011,0,52,-0.30595208884994357,inc
2012,0,52,-0.30522232568698643,inc
2013,0,52,-0.30452324753019955,inc
2014,0,52,-0.30385924418675725,inc
2015,0,52,-0.30323461231501364,inc
2016,0,52,-0.30265346305677654,inc
2017,0,52,-0.30211968440631715,inc
2018,0,52,-0.30163690127660236,inc
2019,0,52,-0.30120843922649093,inc
2020,0,52,-0.3008372979315323,inc
2021,0,52,-0.3005260968242527,inc
2022,0,52,-0.3002770837363882,inc
2023,0,52,-0.30009206692377705,inc
2024,0,52,-0.29997248219522626,inc
2025,0,52,-0.29991922804644056,inc
2026,0,52,-0.2999165246897209,inc
2000,1,52,0,inc
2001,1,52,-0.3195719335596547,inc
2002,1,52,-0.3190746788398383,inc
2003,1,52,-0.31856558458019685,inc
2004,1,52,-0.3180460895056024,inc
2005,1,52,-0.3175177683802233,inc
2006,1,52,-0.3169823172508809,inc
2007,1,52,-0.31644162521482566,inc
2008,1,52,-0.3158976001354504,inc
2009,1,52,-0.3153523253158717,inc
2010,1,52,-0.3148079676837849,inc
2011,1,52,-0.31426677720375545,inc
2012,1,52,-0.3137310688262157,inc
2013,1,52,-0.31320323417699203,inc
2014,1,52,-0.3126856675927806,inc
2015,1,52,-0.3121808196868533,inc
2016,1,52,-0.31169111050875437,inc
2017,1,52,-0.31121895885600237,inc
2018,1,52,-0.31076676441773043,inc
2019,1,52,-0.31033683594786377,inc
2020,1,52,-0.3099314145976087,inc
2021,1,52,-0.3095527075100187,inc
2022,1,52,-0.309202729509832,inc
2023,1,52,-0.30888339920623936,inc
2024,1,52,-0.3085964913343172,inc
2025,1,52,-0.30834364137576076,inc
2026,1,52,-0.3081172336289185,inc
2000,0,53,0,inc
2001,0,53,-0.3139447528660915,inc
2002,0,53,-0.3131626293583608,inc
2003,0,53,-0.31236795865631745,inc
2004,0,53,-0.31156398028293186,inc
2005,0,53,-0.3107541565314719,inc
2006,0,53,-0.3099421648734674,inc
2007,0,53,-0.3091318613488754,inc
2008,0,53,-0.3083272639007853,inc
2009,0,53,-0.30753250786774894,inc
2010,0,53,-0.3067518150723406,inc
2011,0,53,-0.3059895039785473,inc
2012,0,53,-0.30524983876367295,inc
2013,0,53,-0.30453711246485976,inc
2014,0,53,-0.3038555398444952,inc
2015,0,53,-0.30320924733264054,inc
2016,0,53,-0.3026022087826887,inc
2017,0,53,-0.3020382260659641,inc
2018,0,53,-0.30152088679891204,inc
2019,0,53,-0.30105353074408114,inc
2020,0,53,-0.30063920274495665,inc
2021,0,53,-0.30028068701424016,inc
2022,0,53,-0.29998036696444746,inc
2023,0,53,-0.29974028863681584,inc
2024,0,53,-0.29956213199110454,inc
2025,0,53,-0.2994471668628944,inc
2026,0,53,-0.29937983361826404,inc
2000,1,53,0,inc
2001,1,53,-0.31962582269263434,inc
2002,1,53,-0.31912185959918066,inc
2003,1,53,-0.3186052225648599,inc
2004,1,53,-0.31807734510082003,inc
2005,1,53,-0.3175398063960582,inc
2006,1,53,-0.3169943264991876,inc
2007,1,53,-0.31644277454160374,inc
2008,1,53,-0.315887135325511,inc
2009,1,53,-0.3153295060944925,inc
2010,1,53,-0.3147721013935563,inc
2011,1,53,-0.3142172193941043,inc
2012,1,53,-0.3136672381545453,inc
2013,1,53,-0.31312464464143464,inc
2014,1,53,-0.312591872161708,inc
2015,1,53,-0.3120714540000643,inc
2016,1,53,-0.31156590588265726,inc
2017,1,53,-0.31107775760280476,inc
2018,1,53,-0.3106094662184391,inc
2019,1,53,-0.3101634646462859,inc
2020,1,53,-0.30974210528453866,inc
2021,1,53,-0.30934764966969847,inc
2022,1,53,-0.3089822475263032,inc
2023,1,53,-0.30864791987345547,inc
2024,1,53,-0.308346535320187,inc
2025,1,53,-0.3080798229294261,inc
2026,1,53,-0.3078402625302868,inc
2000,0,54,0,inc
2001,0,54,-0.31393271535074196,inc
2002,0,54,-0.3131629767255606,inc
2003,0,54,-0.3123800591936932,inc
2004,0,54,-0.3115869289019945,inc
2005,0,54,-0.3107867435069376,inc
2006,0,54,-0.3099828668549006,inc
2007,0,54,-0.3091788389636103,inc
2008,0,54,-0.3083783470889519,inc
2009,0,54,-0.30758521022532154,inc
2010,0,54,-0.30680334286851285,inc
2011,0,54,-0.30603675030709915,inc
2012,0,54,-0.3052894143832729,inc
2013,0,54,-0.3045654068089854,inc
2014,0,54,-0.3038686799384691,inc
2015,0,54,-0.30320316151933724,inc
2016,0,54,-0.3025726717211726,inc
2017,0,54,-0.3019808918882439,inc
2018,0,54,-0.3014313351461851,inc
2019,0,54,-0.3009273097902138,inc
2020,0,54,-0.3004718940318486,inc
2021,0,54,-0.3000679058317667,inc
2022,0,54,-0.29971787578193415,inc
2023,0,54,-0.2994240307677512,inc
2024,0,54,-0.2991882610404716,inc
2025,0,54,-0.2990121187859858,inc
2026,0,54,-0.29888018540060834,inc
2000,1,54,0,inc
2001,1,54,-0.31966722164073713,inc
2002,1,54,-0.3191583649947039,inc
2003,1,54,-0.31863601378118145,inc
2004,1,54,-0.3181015674551976,inc
2005,1,54,-0.31755658855101937,inc
2006,1,54,-0.31700277074126537,inc
2007,1,54,-0.316441950758993,inc
2008,1,54,-0.31587612226547956,inc
2009,1,54,-0.31530737103152323,inc
2010,1,54,-0.31473790947299785,inc
2011,1,54,-0.3141700754265335,inc
2012,1,54,-0.31360623956938316,inc
2013,1,54,-0.31304889923523543,inc
2014,1,54,-0.3125005587059743,inc
2015,1,54,-0.3119637780480479,inc
2016,1,54,-0.31144113632866893,inc
2017,1,54,-0.3109352036024337,inc
2018,1,54,-0.31044852129652206,inc
2019,1,54,-0.30998358910703433,inc
2020,1,54,-0.30954284160383544,inc
2021,1,54,-0.3091286270784243,inc
2022,1,54,-0.30874318608671486,inc
2023,1,54,-0.3083886340113119,inc
2024,1,54,-0.30806694881978547,inc
2025,1,54,-0.30777995499494226,inc
2026,1,54,-0.3075202182373387,inc
2000,0,55,0,inc
2001,0,55,-0.31390681627550726,inc
2002,0,55,-0.3131499714085105,inc
2003,0,55,-0.31237951788417156,inc
2004,0,55,-0.31159812254705926,inc
2005,0,55,-0.31080866655760325,inc
2006,0,55,-0.31001420051896733,inc
2007,0,55,-0.3092179848368509,inc
2008,0,55,-0.30842337683369914,inc
2009,0,55,-0.3076338935113661,inc
2010,0,55,-0.3068531460141943,inc
2011,0,55,-0.3060848303455307,inc
2012,0,55,-0.30533267561012084,inc
2013,0,55,-0.30460044507995976,inc
2014,0,55,-0.3038918765848088,inc
2015,0,55,-0.3032106911733785,inc
2016,0,55,-0.3025605154714101,inc
2017,0,55,-0.30194487743681614,inc
2018,0,55,-0.30136717637918564,inc
2019,0,55,-0.3008306724231934,inc
2020,0,55,-0.3003383981715231,inc
2021,0,55,-0.2998931949477399,inc
2022,0,55,-0.2994976542255363,inc
2023,0,55,-0.29915413888481013,inc
2024,0,55,-0.29886468040716924,inc
2025,0,55,-0.2986310529162695,inc
2026,0,55,-0.298437892753324,inc
2000,1,55,0,inc
2001,1,55,-0.3196846507510493,inc
2002,1,55,-0.31917338071342394,inc
2003,1,55,-0.31864791251622665,inc
2004,1,55,-0.3181095839935976,inc
2005,1,55,-0.31755987721674683,inc
2006,1,55,-0.3170004449286288,inc
2007,1,55,-0.31643304777893655,inc
2008,1,55,-0.3158596162693803,inc
2009,1,55,-0.3152821954638142,inc
2010,1,55,-0.3147029511915174,inc
2011,1,55,-0.31412415579202524,inc
2012,1,55,-0.3135481607444526,inc
2013,1,55,-0.31297742719273736,inc
2014,1,55,-0.3124144410074181,inc
2015,1,55,-0.31186175250578424,inc
2016,1,55,-0.31132193807707537,inc
2017,1,55,-0.3107975756910364,inc
2018,1,55,-0.3102912312124043,inc
2019,1,55,-0.3098054260792366,inc
2020,1,55,-0.3093426432120753,inc
2021,1,55,-0.3089052838890465,inc
2022,1,55,-0.30849565075751983,inc
2023,1,55,-0.30811595172834344,inc
2024,1,55,-0.30776824760586907,inc
2025,1,55,-0.30745444967681035,inc
2026,1,55,-0.30716719859122515,inc
2000,0,56,0,inc
2001,0,56,-0.31385769554256593,inc
2002,0,56,-0.3131137284934353,inc
2003,0,56,-0.3123559043086197,inc
2004,0,56,-0.3115866593938417,inc
2005,0,56,-0.31080861676511845,inc
2006,0,56,-0.31002457358140434,inc
2007,0,56,-0.30923749549703267,inc
2008,0,56,-0.30845047545833565,inc
2009,0,56,-0.30766674287993756,inc
2010,0,56,-0.3068896288740779,inc
2011,0,56,-0.3061225402377288,inc
2012,0,56,-0.305368953658331,inc
2013,0,56,-0.3046323602852313,inc
2014,0,56,-0.3039162776555697,inc
2015,0,56,-0.303224185032103,inc
2016,0,56,-0.3025595239890234,inc
2017,0,56,-0.3019256613749573,inc
2018,0,56,-0.3013258609345083,inc
2019,0,56,-0.3007632610810136,inc
2020,0,56,-0.3002408472471372,inc
2021,0,56,-0.29976142850487647,inc
2022,0,56,-0.299327620330118,inc
2023,0,56,-0.29894181358508226,inc
2024,0,56,-0.29860616071812496,inc
2025,0,56,-0.2983225624831132,inc
2026,0,56,-0.29807562433855045,inc
2000,1,56,0,inc
2001,1,56,-0.31966447038176077,inc
2002,1,56,-0.3191539938805194,inc
2003,1,56,-0.31862884026957855,inc
2004,1,56,-0.3180902355562126,inc
2005,1,56,-0.31753956164528796,inc
2006,1,56,-0.3169783573149396,inc
2007,1,56,-0.3164082732428135,inc
2008,1,56,-0.31583112515469247,inc
2009,1,56,-0.31524884309319584,inc
2010,1,56,-0.3146634748950644,inc
2011,1,56,-0.3140771792199577,inc
2012,1,56,-0.31349223311603125,inc
2013,1,56,-0.3129109491517668,inc
2014,1,56,-0.31233574292831734,inc
2015,1,56,-0.31176908150169375,inc
2016,1,56,-0.31121346388747284,inc
2017,1,56,-0.31067140367553275,inc
2018,1,56,-0.31014542382076515,inc
2019,1,56,-0.30963800833777166,inc
2020,1,56,-0.30915162414420677,inc
2021,1,56,-0.3086886670103635,inc
2022,1,56,-0.3082514832941059,inc
2023,1,56,-0.3078422924883111,inc
2024,1,56,-0.30746321585634084,inc
2025,1,56,-0.30711624005222266,inc
2026,1,56,-0.3067940124052903,inc
2000,0,57,0,inc
2001,0,57,-0.3137743240888504,inc
2002,0,57,-0.3130424831284537,inc
2003,0,57,-0.31229680704030977,inc
2004,0,57,-0.31153957258588083,inc
2005,0,57,-0.3107731560811094,inc
2006,0,57,-0.3100001621933367,inc
2007,0,57,-0.30922331011719834,inc
2008,0,57,-0.30844546794727845,inc
2009,0,57,-0.3076696226316738,inc
2010,0,57,-0.3068988584087,inc
2011,0,57,-0.30613634509380144,inc
2012,0,57,-0.30538531084450454,inc
2013,0,57,-0.3046490312931857,inc
2014,0,57,-0.30393078372692145,inc
2015,0,57,-0.30323385787835583,inc
2016,0,57,-0.30256149603379384,inc
2017,0,57,-0.30191689393181875,inc
2018,0,57,-0.30130316848787336,inc
2019,0,57,-0.3007233338740664,inc
2020,0,57,-0.30018027992198304,inc
2021,0,57,-0.299676758077215,inc
2022,0,57,-0.29921532603953777,inc
2023,0,57,-0.2987984105346246,inc
2024,0,57,-0.2984281615045598,inc
2025,0,57,-0.29810655405514536,inc
2026,0,57,-0.29781807172190844,inc
2000,1,57,0,inc
2001,1,57,-0.31959035370707456,inc
2002,1,57,-0.31908475229759276,inc
2003,1,57,-0.3185642967480922,inc
2004,1,57,-0.31803007917753867,inc
2005,1,57,-0.3174833681304186,inc
2006,1,57,-0.31692549144875465,inc
2007,1,57,-0.3163579503072964,inc
2008,1,57,-0.31578240819045583,inc
2009,1,57,-0.31520058686663044,inc
2010,1,57,-0.3146143468375739,inc
2011,1,57,-0.3140256734956036,inc
2012,1,57,-0.31343662769896813,inc
2013,1,57,-0.3128493543489522,inc
2014,1,57,-0.3122660985826075,inc
2015,1,57,-0.3116891309561163,inc
2016,1,57,-0.3111207884847788,inc
2017,1,57,-0.31056343435333544,inc
2018,1,57,-0.3100194464894943,inc
2019,1,57,-0.3094911963171482,inc
2020,1,57,-0.3089810593903099,inc
2021,1,57,-0.30849134240636716,inc
2022,1,57,-0.30802432306565575,inc
2023,1,57,-0.3075822049539996,inc
2024,1,57,-0.30716709957304217,inc
2025,1,57,-0.3067810457859078,inc
2026,1,57,-0.3064165637332507,inc
2000,0,58,0,inc
2001,0,58,-0.3136435388507993,inc
2002,0,58,-0.3129222653357819,inc
2003,0,58,-0.3121875623175776,inc
2004,0,58,-0.3114415081169619,inc
2005,0,58,-0.31068639164103073,inc
2006,0,58,-0.30992463646691115,inc
2007,0,58,-0.3091588022186129,inc
2008,0,58,-0.30839158553170376,inc
2009,0,58,-0.3076257867232264,inc
2010,0,58,-0.30686429485290445,inc
2011,0,58,-0.30611012934423093,inc
2012,0,58,-0.30536629003127613,inc
2013,0,58,-0.30463586911343254,inc
2014,0,58,-0.3039219767214545,inc
2015,0,58,-0.3032276947194407,inc
2016,0,58,-0.30255613679177196,inc
2017,0,58,-0.3019103139814641,inc
2018,0,58,-0.3012932027236456,inc
2019,0,58,-0.30070768865159825,inc
2020,0,58,-0.30015655108843947,inc
2021,0,58,-0.29964244490365877,inc
2022,0,58,-0.2991678547666515,inc
2023,0,58,-0.2987351664053467,inc
2024,0,58,-0.2983464939384039,inc
2025,0,58,-0.29800381365778267,inc
2026,0,58,-0.2976914061855311,inc
2000,1,58,0,inc
2001,1,58,-0.31944233455420723,inc
2002,1,58,-0.31894682057404466,inc
2003,1,58,-0.31843668930612123,inc
2004,1,58,-0.31791287003744567,inc
2005,1,58,-0.31737640589010624,inc
2006,1,58,-0.3168284533499468,inc
2007,1,58,-0.3162702865420864,inc
2008,1,58,-0.3157032831341978,inc
2009,1,58,-0.31512894197216845,inc
2010,1,58,-0.3145488682124726,inc
2011,1,58,-0.3139647476515621,inc
2012,1,58,-0.3133783691022267,inc
2013,1,58,-0.3127916116754099,inc
2014,1,58,-0.312206402176113,inc
2015,1,58,-0.31162476546439394,inc
2016,1,58,-0.3110487469972317,inc
2017,1,58,-0.3104804513551793,inc
2018,1,58,-0.30992200780370643,inc
2019,1,58,-0.309375555220931,inc
2020,1,58,-0.30884325397608287,inc
2021,1,58,-0.30832724175688825,inc
2022,1,58,-0.3078296177239263,inc
2023,1,58,-0.3073524625763281,inc
2024,1,58,-0.3068977976869343,inc
2025,1,58,-0.3064675741830335,inc
2026,1,58,-0.3060541359838696,inc
2000,0,59,0,inc
2001,0,59,-0.31344955245223205,inc
2002,0,59,-0.31273636410831723,inc
2003,0,59,-0.3120105571643279,inc
2004,0,59,-0.31127415584165535,inc
2005,0,59,-0.3105293854630222,inc
2006,0,59,-0.3097785902875328,inc
2007,0,59,-0.3090242525226331,inc
2008,0,59,-0.3082689551794082,inc
2009,0,59,-0.30751542788648895,inc
2010,0,59,-0.30676643355509237,inc
2011,0,59,-0.30602484305219346,inc
2012,0,59,-0.30529357423523473,inc
2013,0,59,-0.304575577214725,inc
2014,0,59,-0.30387383229523984,inc
2015,0,59,-0.30319130075856954,inc
2016,0,59,-0.3025309391188891,inc
2017,0,59,-0.3018956478589002,inc
2018,0,59,-0.3012882701963342,inc
2019,0,59,-0.30071157791711073,inc
2020,0,59,-0.3001682250568795,inc
2021,0,59,-0.2996607586973854,inc
2022,0,59,-0.29919158122987016,inc
2023,0,59,-0.29876294271282205,inc
2024,0,59,-0.29837692126758003,inc
2025,0,59,-0.2980354139530174,inc
2026,0,59,-0.2977224248737946,inc
2000,1,59,0,inc
2001,1,59,-0.31919524914955694,inc
2002,1,59,-0.3187167024781623,inc
2003,1,59,-0.318224246080573,inc
2004,1,59,-0.3177185733891568,inc
2005,1,59,-0.3172005012832664,inc
2006,1,59,-0.3166709186313298,inc
2007,1,59,-0.31613081074287647,inc
2008,1,59,-0.3155812517360272,inc
2009,1,59,-0.31502343289530316,inc
2010,1,59,-0.31445858142971045,inc
2011,1,59,-0.31388803546695293,inc
2012,1,59,-0.31331321114873717,inc
2013,1,59,-0.31273559462113165,inc
2014,1,59,-0.312156733763213,inc
2015,1,59,-0.3115782609357397,inc
2016,1,59,-0.311001826406181,inc
2017,1,59,-0.3104291498358205,inc
2018,1,59,-0.3098619925917918,inc
2019,1,59,-0.30930214122058497,inc
2020,1,59,-0.3087513888076969,inc
2021,1,59,-0.3082115581395497,inc
2022,1,59,-0.30768445043895065,inc
2023,1,59,-0.30717192825890227,inc
2024,1,59,-0.30667573255666747,inc
2025,1,59,-0.3061976459532838,inc
2026,1,59,-0.3057295608812504,inc
2000,0,60,0,inc
2001,0,60,-0.3131731390640773,inc
2002,0,60,-0.3124644546185441,inc
2003,0,60,-0.31174449757871675,inc
2004,0,60,-0.31101537646101124,inc
2005,0,60,-0.31027931577550766,inc
2006,0,60,-0.30953869642149073,inc
2007,0,60,-0.3087960095939551,inc
2008,0,60,-0.3080538408259601,inc
2009,0,60,-0.3073149211711556,inc
2010,0,60,-0.3065819824172594,inc
2011,0,60,-0.3058578735142361,inc
2012,0,60,-0.3051454675154964,inc
2013,0,60,-0.30444766798183687,inc
2014,0,60,-0.3037673864198471,inc
2015,0,60,-0.303107518780446,inc
2016,0,60,-0.3024709320699678,inc
2017,0,60,-0.30186043418742664,inc
2018,0,60,-0.30127878875477015,inc
2019,0,60,-0.30072863510164444,inc
2020,0,60,-0.3002125166377993,inc
2021,0,60,-0.29973286896674367,inc
2022,0,60,-0.2992919573098436,inc
2023,0,60,-0.2988919078276187,inc
2024,0,60,-0.2985346582184778,inc
2025,0,60,-0.29822196431984993,inc
2026,0,60,-0.2979375034156226,inc
2000,1,60,0,inc
2001,1,60,-0.31881621454476916,inc
2002,1,60,-0.31836414734017016,inc
2003,1,60,-0.317899275578577,inc
2004,1,60,-0.3174220676164968,inc
2005,1,60,-0.3169330253030299,inc
2006,1,60,-0.3164327479484348,inc
2007,1,60,-0.31592186786985627,inc
2008,1,60,-0.31540109708252895,inc
2009,1,60,-0.31487120675770675,inc
2010,1,60,-0.3143330284386898,inc
2011,1,60,-0.3137874619124142,inc
2012,1,60,-0.3132354517170718,inc
2013,1,60,-0.31267800863686523,inc
2014,1,60,-0.31211619610906155,inc
2015,1,60,-0.31155112845714455,inc
2016,1,60,-0.3109839677942081,inc
2017,1,60,-0.31041592452372885,inc
2018,1,60,-0.30984824411371015,inc
2019,1,60,-0.3092822113340402,inc
2020,1,60,-0.30871914235901543,inc
2021,1,60,-0.30816038051843087,inc
2022,1,60,-0.307607286746265,inc
