year,proj_scenario,sex,age,VALUE
2027,FA,M,84,83.3
2027,FA,M,85,71.5
2027,FA,M,86,62.2
2027,FA,M,87,53.1
2027,FA,M,88,45.8
2027,FA,M,89,38.8
2027,FA,M,90,32
2027,FA,M,91,26.8
2027,FA,M,92,21.3
2027,FA,M,93,16.8
2027,FA,M,94,13.3
2027,FA,M,95,10
2027,FA,M,96,7.2
2027,FA,M,97,5
2027,FA,M,98,3.3
2027,FA,M,99,2.1
2027,FA,M,100,3.2
2027,FA,F,0,173.8
2027,FA,F,1,176.1
2027,FA,F,2,178.7
2027,FA,F,3,181.2
2027,FA,F,4,183.8
2027,FA,F,5,186.7
2027,FA,F,6,189.7
2027,FA,F,7,193.1
2027,FA,F,8,197.3
2027,FA,F,9,204.5
2027,FA,F,10,204.6
2027,FA,F,11,206.8
2027,FA,F,12,208
2027,FA,F,13,210
2027,FA,F,14,211.9
2027,FA,F,15,215.3
2027,FA,F,16,218.2
2027,FA,F,17,227.4
2027,FA,F,18,235.3
2027,FA,F,19,242.5
2027,FA,F,20,241.3
2027,FA,F,21,237.1
2027,FA,F,22,234.1
2027,FA,F,23,235.9
2027,FA,F,24,233.8
2027,FA,F,25,234.8
2027,FA,F,26,236.3
2027,FA,F,27,242.8
2027,FA,F,28,246.3
2027,FA,F,29,247.2
2027,FA,F,30,248.1
2027,FA,F,31,256
2027,FA,F,32,260
2027,FA,F,33,261.4
2027,FA,F,34,265.4
2027,FA,F,35,270.5
2027,FA,F,36,274.9
2027,FA,F,37,277.5
2027,FA,F,38,271.5
2027,FA,F,39,268
2027,FA,F,40,269.1
2027,FA,F,41,272.3
2027,FA,F,42,272.2
2027,FA,F,43,271.2
2027,FA,F,44,269.6
2027,FA,F,45,267.6
2027,FA,F,46,265.6
2027,FA,F,47,261.9
2027,FA,F,48,255.8
2027,FA,F,49,249.7
2027,FA,F,50,248.1
2027,FA,F,51,246.3
2027,FA,F,52,244.2
2027,FA,F,53,239.2
2027,FA,F,54,236.9
2027,FA,F,55,239.2
2027,FA,F,56,246.8
2027,FA,F,57,245.8
2027,FA,F,58,243.1
2027,FA,F,59,240.7
2027,FA,F,60,242.2
2027,FA,F,61,253.3
2027,FA,F,62,268.8
2027,FA,F,63,275.5
2027,FA,F,64,276.4
2027,FA,F,65,269.8
2027,FA,F,66,270.7
2027,FA,F,67,265.8
2027,FA,F,68,259
2027,FA,F,69,253.7
2027,FA,F,70,246.9
2027,FA,F,71,238.1
2027,FA,F,72,233
2027,FA,F,73,222.4
2027,FA,F,74,209.7
2027,FA,F,75,198.7
2027,FA,F,76,190.8
2027,FA,F,77,183.2
2027,FA,F,78,175.9
2027,FA,F,79,171.2
2027,FA,F,80,165.4
2027,FA,F,81,137.6
2027,FA,F,82,123.3
2027,FA,F,83,115.2
2027,FA,F,84,105.7
2027,FA,F,85,93.9
2027,FA,F,86,85
2027,FA,F,87,74.9
2027,FA,F,88,66.9
2027,FA,F,89,58.7
2027,FA,F,90,50.6
2027,FA,F,91,44.6
2027,FA,F,92,37.7
2027,FA,F,93,31.3
2027,FA,F,94,26.4
2027,FA,F,95,21.4
2027,FA,F,96,17
2027,FA,F,97,12.8
2027,FA,F,98,9.2
2027,FA,F,99,6.7
2027,FA,F,100,12.8
2028,LG,B,0,354.6
2028,LG,B,1,359.2
2028,LG,B,2,364.3
2028,LG,B,3,369.5
2028,LG,B,4,374.8
2028,LG,B,5,380.5
2028,LG,B,6,386.3
2028,LG,B,7,392.5
2028,LG,B,8,399.3
2028,LG,B,9,407.8
2028,LG,B,10,423
2028,LG,B,11,423.5
2028,LG,B,12,427.6
2028,LG,B,13,430.7
2028,LG,B,14,435
2028,LG,B,15,441.9
2028,LG,B,16,449.6
2028,LG,B,17,460.1
2028,LG,B,18,483.5
2028,LG,B,19,500.8
2028,LG,B,20,509.7
2028,LG,B,21,501
2028,LG,B,22,490.5
2028,LG,B,23,484.7
2028,LG,B,24,486.5
2028,LG,B,25,481.1
2028,LG,B,26,481.7
2028,LG,B,27,484.2
2028,LG,B,28,496.7
2028,LG,B,29,505.5
2028,LG,B,30,506.3
2028,LG,B,31,509.6
2028,LG,B,32,523.6
2028,LG,B,33,534.6
2028,LG,B,34,536.7
2028,LG,B,35,543.3
2028,LG,B,36,551.5
2028,LG,B,37,560.2
2028,LG,B,38,564
2028,LG,B,39,550.7
2028,LG,B,40,540.4
2028,LG,B,41,541.9
2028,LG,B,42,548.9
2028,LG,B,43,546.6
2028,LG,B,44,542.5
2028,LG,B,45,536.5
2028,LG,B,46,530.4
2028,LG,B,47,525.8
2028,LG,B,48,516.9
2028,LG,B,49,502.2
2028,LG,B,50,490.9
2028,LG,B,51,486.6
2028,LG,B,52,483.2
2028,LG,B,53,479.4
2028,LG,B,54,467.9
2028,LG,B,55,464.9
2028,LG,B,56,469.4
2028,LG,B,57,483.9
2028,LG,B,58,481.6
2028,LG,B,59,474.4
2028,LG,B,60,469.2
2028,LG,B,61,472
2028,LG,B,62,494.5
2028,LG,B,63,523.1
2028,LG,B,64,535.3
2028,LG,B,65,535.4
2028,LG,B,66,520.2
2028,LG,B,67,519.2
2028,LG,B,68,507.5
2028,LG,B,69,491.6
2028,LG,B,70,480.5
2028,LG,B,71,463.4
2028,LG,B,72,444.2
2028,LG,B,73,430.7
2028,LG,B,74,406.7
2028,LG,B,75,380.9
2028,LG,B,76,358.2
2028,LG,B,77,341.3
2028,LG,B,78,323.9
2028,LG,B,79,307.3
2028,LG,B,80,295.4
2028,LG,B,81,281.6
2028,LG,B,82,230.9
2028,LG,B,83,203.8
2028,LG,B,84,186.7
2028,LG,B,85,167.7
2028,LG,B,86,145
2028,LG,B,87,127.4
2028,LG,B,88,109
2028,LG,B,89,94.4
2028,LG,B,90,80.2
2028,LG,B,91,66.6
2028,LG,B,92,56.4
2028,LG,B,93,45.5
2028,LG,B,94,36.2
2028,LG,B,95,29
2028,LG,B,96,22.4
2028,LG,B,97,16.8
2028,LG,B,98,11.9
2028,LG,B,99,8.1
2028,LG,B,100,14.8
2028,LG,M,0,181.6
2028,LG,M,1,183.9
2028,LG,M,2,186.5
2028,LG,M,3,189.2
2028,LG,M,4,191.9
2028,LG,M,5,194.9
2028,LG,M,6,197.9
2028,LG,M,7,201.1
2028,LG,M,8,204.7
2028,LG,M,9,209
2028,LG,M,10,217
2028,LG,M,11,217.5
2028,LG,M,12,219.3
2028,LG,M,13,221
2028,LG,M,14,222.7
2028,LG,M,15,226.6
2028,LG,M,16,229.7
2028,LG,M,17,235.1
2028,LG,M,18,247.3
2028,LG,M,19,257.1
2028,LG,M,20,261.8
2028,LG,M,21,257.5
2028,LG,M,22,251.8
2028,LG,M,23,248.8
2028,LG,M,24,248.7
2028,LG,M,25,245.5
2028,LG,M,26,245.2
2028,LG,M,27,246.1
2028,LG,M,28,252.3
2028,LG,M,29,257.3
2028,LG,M,30,257
2028,LG,M,31,259.3
2028,LG,M,32,265.3
2028,LG,M,33,272.4
2028,LG,M,34,273.1
2028,LG,M,35,275.8
2028,LG,M,36,279.1
2028,LG,M,37,283.8
2028,LG,M,38,285.2
2028,LG,M,39,278
2028,LG,M,40,271.3
2028,LG,M,41,271.7
2028,LG,M,42,275.7
2028,LG,M,43,273.6
2028,LG,M,44,270.7
2028,LG,M,45,266.5
2028,LG,M,46,262.6
2028,LG,M,47,260.2
2028,LG,M,48,255.1
2028,LG,M,49,246.8
2028,LG,M,50,241.7
2028,LG,M,51,239.1
2028,LG,M,52,237.5
2028,LG,M,53,235.9
2028,LG,M,54,229.6
2028,LG,M,55,228.9
2028,LG,M,56,231.3
2028,LG,M,57,238.4
2028,LG,M,58,237.1
2028,LG,M,59,232.7
2028,LG,M,60,230.2
2028,LG,M,61,231.6
2028,LG,M,62,243.3
2028,LG,M,63,256.9
2028,LG,M,64,262.8
2028,LG,M,65,262.3
2028,LG,M,66,254
2028,LG,M,67,252.6
2028,LG,M,68,246.2
2028,LG,M,69,237.4
2028,LG,M,70,232
2028,LG,M,71,222.2
2028,LG,M,72,212.2
2028,LG,M,73,204.3
2028,LG,M,74,191.4
2028,LG,M,75,178.6
2028,LG,M,76,167.3
2028,LG,M,77,158.8
2028,LG,M,78,149.6
2028,LG,M,79,140.8
2028,LG,M,80,134.3
2028,LG,M,81,127
2028,LG,M,82,103.2
2028,LG,M,83,90.3
2028,LG,M,84,81.7
2028,LG,M,85,72.4
2028,LG,M,86,61.3
2028,LG,M,87,52.5
2028,LG,M,88,44
2028,LG,M,89,37.3
2028,LG,M,90,30.9
2028,LG,M,91,24.9
2028,LG,M,92,20.4
2028,LG,M,93,15.8
2028,LG,M,94,12.1
2028,LG,M,95,9.3
2028,LG,M,96,6.7
2028,LG,M,97,4.7
2028,LG,M,98,3.2
2028,LG,M,99,2
2028,LG,M,100,3
2028,LG,F,0,173
2028,LG,F,1,175.3
2028,LG,F,2,177.8
2028,LG,F,3,180.3
2028,LG,F,4,182.8
2028,LG,F,5,185.6
2028,LG,F,6,188.4
2028,LG,F,7,191.4
2028,LG,F,8,194.6
2028,LG,F,9,198.8
2028,LG,F,10,206
2028,LG,F,11,206
2028,LG,F,12,208.3
2028,LG,F,13,209.7
2028,LG,F,14,212.3
2028,LG,F,15,215.3
2028,LG,F,16,220
2028,LG,F,17,224.9
2028,LG,F,18,236.2
2028,LG,F,19,243.6
2028,LG,F,20,248
2028,LG,F,21,243.5
2028,LG,F,22,238.7
2028,LG,F,23,235.9
2028,LG,F,24,237.8
2028,LG,F,25,235.6
2028,LG,F,26,236.5
2028,LG,F,27,238.1
2028,LG,F,28,244.4
2028,LG,F,29,248.2
2028,LG,F,30,249.4
2028,LG,F,31,250.4
2028,LG,F,32,258.3
2028,LG,F,33,262.2
2028,LG,F,34,263.6
2028,LG,F,35,267.5
2028,LG,F,36,272.4
2028,LG,F,37,276.5
2028,LG,F,38,278.8
2028,LG,F,39,272.8
2028,LG,F,40,269.2
2028,LG,F,41,270.2
2028,LG,F,42,273.2
2028,LG,F,43,272.9
2028,LG,F,44,271.8
2028,LG,F,45,270
2028,LG,F,46,267.8
2028,LG,F,47,265.6
2028,LG,F,48,261.7
2028,LG,F,49,255.4
2028,LG,F,50,249.2
2028,LG,F,51,247.6
2028,LG,F,52,245.6
2028,LG,F,53,243.5
2028,LG,F,54,238.3
2028,LG,F,55,236
2028,LG,F,56,238.1
2028,LG,F,57,245.5
2028,LG,F,58,244.5
2028,LG,F,59,241.6
2028,LG,F,60,239.1
2028,LG,F,61,240.4
2028,LG,F,62,251.2
2028,LG,F,63,266.2
2028,LG,F,64,272.5
2028,LG,F,65,273.1
2028,LG,F,66,266.1
2028,LG,F,67,266.6
2028,LG,F,68,261.4
2028,LG,F,69,254.2
2028,LG,F,70,248.5
2028,LG,F,71,241.2
2028,LG,F,72,232
2028,LG,F,73,226.4
2028,LG,F,74,215.3
2028,LG,F,75,202.3
2028,LG,F,76,190.9
2028,LG,F,77,182.5
2028,LG,F,78,174.4
2028,LG,F,79,166.5
2028,LG,F,80,161.1
2028,LG,F,81,154.6
2028,LG,F,82,127.6
2028,LG,F,83,113.5
2028,LG,F,84,105
2028,LG,F,85,95.3
2028,LG,F,86,83.7
2028,LG,F,87,74.9
2028,LG,F,88,65
2028,LG,F,89,57.2
2028,LG,F,90,49.4
2028,LG,F,91,41.7
2028,LG,F,92,36
2028,LG,F,93,29.8
2028,LG,F,94,24.1
2028,LG,F,95,19.8
2028,LG,F,96,15.6
2028,LG,F,97,12
2028,LG,F,98,8.8
2028,LG,F,99,6.1
2028,LG,F,100,11.9
2028,M1,B,0,401.7
2028,M1,B,1,404.3
2028,M1,B,2,407.4
2028,M1,B,3,410.3
2028,M1,B,4,413.1
2028,M1,B,5,416.1
2028,M1,B,6,418.8
2028,M1,B,7,421.2
2028,M1,B,8,423.4
2028,M1,B,9,425.2
2028,M1,B,10,430.5
2028,M1,B,11,430.9
2028,M1,B,12,434.9
2028,M1,B,13,437.9
2028,M1,B,14,442.3
2028,M1,B,15,449.6
2028,M1,B,16,458.2
2028,M1,B,17,470.4
2028,M1,B,18,496.7
2028,M1,B,19,516.7
2028,M1,B,20,527.5
2028,M1,B,21,519
2028,M1,B,22,508.4
2028,M1,B,23,502.8
2028,M1,B,24,504.9
2028,M1,B,25,499.6
2028,M1,B,26,500.4
2028,M1,B,27,503.1
2028,M1,B,28,515.9
2028,M1,B,29,525
2028,M1,B,30,526.2
2028,M1,B,31,529.7
2028,M1,B,32,543.9
2028,M1,B,33,554.9
2028,M1,B,34,556.7
2028,M1,B,35,562.9
2028,M1,B,36,570.4
2028,M1,B,37,578.2
2028,M1,B,38,581
2028,M1,B,39,566.7
2028,M1,B,40,555.4
2028,M1,B,41,555.9
2028,M1,B,42,562.1
2028,M1,B,43,558.8
2028,M1,B,44,553.9
2028,M1,B,45,547.1
2028,M1,B,46,540.3
2028,M1,B,47,534.9
2028,M1,B,48,525.4
2028,M1,B,49,510
2028,M1,B,50,498.1
2028,M1,B,51,493.4
2028,M1,B,52,489.5
2028,M1,B,53,485.4
2028,M1,B,54,473.5
2028,M1,B,55,470.1
2028,M1,B,56,474.4
2028,M1,B,57,488.8
2028,M1,B,58,486.4
2028,M1,B,59,479
2028,M1,B,60,473.8
2028,M1,B,61,476.6
2028,M1,B,62,499.3
2028,M1,B,63,528.2
2028,M1,B,64,540.6
2028,M1,B,65,541
2028,M1,B,66,525.9
2028,M1,B,67,525.1
2028,M1,B,68,513.7
2028,M1,B,69,497.9
2028,M1,B,70,487
2028,M1,B,71,470.1
2028,M1,B,72,451
2028,M1,B,73,437.7
2028,M1,B,74,413.8
2028,M1,B,75,388
2028,M1,B,76,365.3
2028,M1,B,77,348.6
2028,M1,B,78,331.3
2028,M1,B,79,314.8
2028,M1,B,80,303.1
2028,M1,B,81,289.5
2028,M1,B,82,237.8
2028,M1,B,83,210.3
2028,M1,B,84,193.1
2028,M1,B,85,173.8
2028,M1,B,86,150.6
2028,M1,B,87,132.5
2028,M1,B,88,113.6
2028,M1,B,89,98.6
2028,M1,B,90,83.9
2028,M1,B,91,69.8
2028,M1,B,92,59.2
2028,M1,B,93,47.8
2028,M1,B,94,38
2028,M1,B,95,30.6
2028,M1,B,96,23.6
2028,M1,B,97,17.7
2028,M1,B,98,12.6
2028,M1,B,99,8.6
2028,M1,B,100,15.7
2028,M1,M,0,205.7
2028,M1,M,1,207
2028,M1,M,2,208.6
2028,M1,M,3,210.1
2028,M1,M,4,211.6
2028,M1,M,5,213.2
2028,M1,M,6,214.6
2028,M1,M,7,215.9
2028,M1,M,8,217
2028,M1,M,9,217.9
2028,M1,M,10,220.8
2028,M1,M,11,221.3
2028,M1,M,12,223.1
2028,M1,M,13,224.7
2028,M1,M,14,226.5
2028,M1,M,15,230.6
2028,M1,M,16,234.1
2028,M1,M,17,240.5
2028,M1,M,18,254.2
2028,M1,M,19,265.7
2028,M1,M,20,271.3
2028,M1,M,21,267.2
2028,M1,M,22,261.5
2028,M1,M,23,258.5
2028,M1,M,24,258.5
2028,M1,M,25,255.2
2028,M1,M,26,254.9
2028,M1,M,27,255.7
2028,M1,M,28,261.9
2028,M1,M,29,267
2028,M1,M,30,266.8
2028,M1,M,31,269.2
2028,M1,M,32,275.4
2028,M1,M,33,282.5
2028,M1,M,34,283.1
2028,M1,M,35,285.7
2028,M1,M,36,288.7
2028,M1,M,37,293
2028,M1,M,38,294
2028,M1,M,39,286.3
2028,M1,M,40,279.1
2028,M1,M,41,279.2
2028,M1,M,42,282.7
2028,M1,M,43,280.2
2028,M1,M,44,276.9
2028,M1,M,45,272.3
2028,M1,M,46,268
2028,M1,M,47,265.2
2028,M1,M,48,259.8
2028,M1,M,49,251.1
2028,M1,M,50,245.7
2028,M1,M,51,242.8
2028,M1,M,52,241.1
2028,M1,M,53,239.3
2028,M1,M,54,232.8
2028,M1,M,55,231.8
2028,M1,M,56,234.1
2028,M1,M,57,241.1
2028,M1,M,58,239.8
2028,M1,M,59,235.3
2028,M1,M,60,232.7
2028,M1,M,61,234.2
2028,M1,M,62,246
2028,M1,M,63,259.8
2028,M1,M,64,265.8
2028,M1,M,65,265.5
2028,M1,M,66,257.3
2028,M1,M,67,256
2028,M1,M,68,249.7
2028,M1,M,69,241
2028,M1,M,70,235.8
2028,M1,M,71,226
2028,M1,M,72,216.2
2028,M1,M,73,208.4
2028,M1,M,74,195.5
2028,M1,M,75,182.7
2028,M1,M,76,171.4
2028,M1,M,77,163
2028,M1,M,78,153.8
2028,M1,M,79,145.1
2028,M1,M,80,138.7
2028,M1,M,81,131.5
2028,M1,M,82,107.1
2028,M1,M,83,93.9
2028,M1,M,84,85.2
2028,M1,M,85,75.7
2028,M1,M,86,64.2
2028,M1,M,87,55.2
2028,M1,M,88,46.4
2028,M1,M,89,39.4
2028,M1,M,90,32.7
2028,M1,M,91,26.4
2028,M1,M,92,21.7
2028,M1,M,93,16.8
2028,M1,M,94,12.9
2028,M1,M,95,9.9
2028,M1,M,96,7.2
2028,M1,M,97,5.1
2028,M1,M,98,3.4
2028,M1,M,99,2.1
2028,M1,M,100,3.2
2028,M1,F,0,196
2028,M1,F,1,197.3
2028,M1,F,2,198.8
2028,M1,F,3,200.2
2028,M1,F,4,201.5
2028,M1,F,5,202.9
2028,M1,F,6,204.2
2028,M1,F,7,205.4
2028,M1,F,8,206.4
2028,M1,F,9,207.2
2028,M1,F,10,209.6
2028,M1,F,11,209.6
2028,M1,F,12,211.8
2028,M1,F,13,213.2
2028,M1,F,14,215.8
2028,M1,F,15,219
2028,M1,F,16,224.1
2028,M1,F,17,229.9
2028,M1,F,18,242.4
2028,M1,F,19,251.1
2028,M1,F,20,256.1
2028,M1,F,21,251.7
2028,M1,F,22,246.9
2028,M1,F,23,244.3
2028,M1,F,24,246.4
2028,M1,F,25,244.4
2028,M1,F,26,245.5
2028,M1,F,27,247.4
2028,M1,F,28,254
2028,M1,F,29,258
2028,M1,F,30,259.4
2028,M1,F,31,260.5
2028,M1,F,32,268.5
2028,M1,F,33,272.4
2028,M1,F,34,273.6
2028,M1,F,35,277.2
2028,M1,F,36,281.7
2028,M1,F,37,285.2
2028,M1,F,38,287
2028,M1,F,39,280.4
2028,M1,F,40,276.3
2028,M1,F,41,276.8
2028,M1,F,42,279.3
2028,M1,F,43,278.6
2028,M1,F,44,277.1
2028,M1,F,45,274.9
2028,M1,F,46,272.3
2028,M1,F,47,269.8
2028,M1,F,48,265.6
2028,M1,F,49,258.9
2028,M1,F,50,252.4
2028,M1,F,51,250.5
2028,M1,F,52,248.4
2028,M1,F,53,246.1
2028,M1,F,54,240.7
2028,M1,F,55,238.3
2028,M1,F,56,240.2
2028,M1,F,57,247.6
2028,M1,F,58,246.5
2028,M1,F,59,243.7
2028,M1,F,60,241.1
2028,M1,F,61,242.5
2028,M1,F,62,253.3
2028,M1,F,63,268.4
2028,M1,F,64,274.8
2028,M1,F,65,275.5
2028,M1,F,66,268.6
2028,M1,F,67,269.1
2028,M1,F,68,264
2028,M1,F,69,256.9
2028,M1,F,70,251.2
2028,M1,F,71,244.1
2028,M1,F,72,234.8
2028,M1,F,73,229.3
2028,M1,F,74,218.3
2028,M1,F,75,205.2
2028,M1,F,76,193.9
2028,M1,F,77,185.5
2028,M1,F,78,177.5
2028,M1,F,79,169.7
2028,M1,F,80,164.4
2028,M1,F,81,158
2028,M1,F,82,130.7
2028,M1,F,83,116.3
2028,M1,F,84,107.8
2028,M1,F,85,98.1
2028,M1,F,86,86.3
2028,M1,F,87,77.4
2028,M1,F,88,67.3
2028,M1,F,89,59.2
2028,M1,F,90,51.2
2028,M1,F,91,43.4
2028,M1,F,92,37.5
2028,M1,F,93,31
2028,M1,F,94,25.2
2028,M1,F,95,20.7
2028,M1,F,96,16.4
2028,M1,F,97,12.6
2028,M1,F,98,9.2
2028,M1,F,99,6.5
2028,M1,F,100,12.5
2028,M2,B,0,401.8
2028,M2,B,1,404.4
2028,M2,B,2,407.4
2028,M2,B,3,410.3
2028,M2,B,4,413.1
2028,M2,B,5,416.1
2028,M2,B,6,418.8
2028,M2,B,7,421.2
2028,M2,B,8,423.4
2028,M2,B,9,425.2
2028,M2,B,10,430.4
2028,M2,B,11,430.9
2028,M2,B,12,434.9
2028,M2,B,13,437.9
2028,M2,B,14,442.3
2028,M2,B,15,449.6
2028,M2,B,16,458.2
2028,M2,B,17,470.4
2028,M2,B,18,496.7
2028,M2,B,19,516.7
2028,M2,B,20,527.5
2028,M2,B,21,519
2028,M2,B,22,508.4
2028,M2,B,23,502.8
2028,M2,B,24,504.9
2028,M2,B,25,499.6
2028,M2,B,26,500.4
2028,M2,B,27,503.1
2028,M2,B,28,515.9
2028,M2,B,29,525
2028,M2,B,30,526.2
2028,M2,B,31,529.7
2028,M2,B,32,543.9
2028,M2,B,33,554.9
2028,M2,B,34,556.7
2028,M2,B,35,562.9
2028,M2,B,36,570.4
2028,M2,B,37,578.3
2028,M2,B,38,581
2028,M2,B,39,566.7
2028,M2,B,40,555.4
2028,M2,B,41,555.9
2028,M2,B,42,562.1
2028,M2,B,43,558.8
2028,M2,B,44,553.9
2028,M2,B,45,547.1
2028,M2,B,46,540.3
2028,M2,B,47,534.9
2028,M2,B,48,525.4
2028,M2,B,49,510
2028,M2,B,50,498.1
2028,M2,B,51,493.4
2028,M2,B,52,489.5
2028,M2,B,53,485.4
2028,M2,B,54,473.5
2028,M2,B,55,470.1
2028,M2,B,56,474.4
2028,M2,B,57,488.8
2028,M2,B,58,486.4
2028,M2,B,59,479
2028,M2,B,60,473.8
2028,M2,B,61,476.6
2028,M2,B,62,499.3
2028,M2,B,63,528.2
2028,M2,B,64,540.6
2028,M2,B,65,541
2028,M2,B,66,525.9
2028,M2,B,67,525.1
2028,M2,B,68,513.7
2028,M2,B,69,497.9
2028,M2,B,70,487
2028,M2,B,71,470.1
2028,M2,B,72,451
2028,M2,B,73,437.7
2028,M2,B,74,413.8
2028,M2,B,75,388
2028,M2,B,76,365.3
2028,M2,B,77,348.6
2028,M2,B,78,331.3
2028,M2,B,79,314.8
2028,M2,B,80,303.1
2028,M2,B,81,289.5
2028,M2,B,82,237.8
2028,M2,B,83,210.3
2028,M2,B,84,193.1
2028,M2,B,85,173.8
2028,M2,B,86,150.6
2028,M2,B,87,132.5
2028,M2,B,88,113.6
2028,M2,B,89,98.6
2028,M2,B,90,83.9
2028,M2,B,91,69.8
2028,M2,B,92,59.2
2028,M2,B,93,47.8
2028,M2,B,94,38
2028,M2,B,95,30.6
2028,M2,B,96,23.6
2028,M2,B,97,17.7
2028,M2,B,98,12.6
2028,M2,B,99,8.6
2028,M2,B,100,15.7
2028,M2,M,0,205.7
2028,M2,M,1,207
2028,M2,M,2,208.6
2028,M2,M,3,210.1
2028,M2,M,4,211.6
2028,M2,M,5,213.2
2028,M2,M,6,214.6
2028,M2,M,7,215.9
2028,M2,M,8,217
2028,M2,M,9,217.9
2028,M2,M,10,220.8
2028,M2,M,11,221.3
2028,M2,M,12,223.1
2028,M2,M,13,224.7
2028,M2,M,14,226.4
2028,M2,M,15,230.6
2028,M2,M,16,234.1
2028,M2,M,17,240.5
2028,M2,M,18,254.2
2028,M2,M,19,265.7
2028,M2,M,20,271.3
2028,M2,M,21,267.2
2028,M2,M,22,261.5
2028,M2,M,23,258.6
2028,M2,M,24,258.5
2028,M2,M,25,255.2
2028,M2,M,26,254.9
2028,M2,M,27,255.8
2028,M2,M,28,261.9
2028,M2,M,29,267
2028,M2,M,30,266.8
2028,M2,M,31,269.2
2028,M2,M,32,275.4
2028,M2,M,33,282.5
2028,M2,M,34,283.1
2028,M2,M,35,285.7
2028,M2,M,36,288.8
2028,M2,M,37,293
2028,M2,M,38,294
2028,M2,M,39,286.3
2028,M2,M,40,279.1
2028,M2,M,41,279.2
2028,M2,M,42,282.7
2028,M2,M,43,280.2
2028,M2,M,44,276.9
2028,M2,M,45,272.3
2028,M2,M,46,268
2028,M2,M,47,265.2
2028,M2,M,48,259.8
2028,M2,M,49,251.1
2028,M2,M,50,245.7
2028,M2,M,51,242.9
2028,M2,M,52,241.1
2028,M2,M,53,239.3
2028,M2,M,54,232.8
2028,M2,M,55,231.8
2028,M2,M,56,234.1
2028,M2,M,57,241.1
2028,M2,M,58,239.8
2028,M2,M,59,235.3
2028,M2,M,60,232.7
2028,M2,M,61,234.2
2028,M2,M,62,246
2028,M2,M,63,259.8
2028,M2,M,64,265.8
2028,M2,M,65,265.5
2028,M2,M,66,257.3
2028,M2,M,67,256
2028,M2,M,68,249.7
2028,M2,M,69,241
2028,M2,M,70,235.8
2028,M2,M,71,226
2028,M2,M,72,216.2
2028,M2,M,73,208.4
2028,M2,M,74,195.5
2028,M2,M,75,182.7
2028,M2,M,76,171.4
2028,M2,M,77,163
2028,M2,M,78,153.8
2028,M2,M,79,145.1
2028,M2,M,80,138.7
2028,M2,M,81,131.5
2028,M2,M,82,107.1
2028,M2,M,83,93.9
2028,M2,M,84,85.2
2028,M2,M,85,75.7
2028,M2,M,86,64.2
2028,M2,M,87,55.2
2028,M2,M,88,46.4
2028,M2,M,89,39.4
2028,M2,M,90,32.7
2028,M2,M,91,26.4
2028,M2,M,92,21.7
2028,M2,M,93,16.8
2028,M2,M,94,12.9
2028,M2,M,95,9.9
2028,M2,M,96,7.2
2028,M2,M,97,5.1
2028,M2,M,98,3.4
2028,M2,M,99,2.2
2028,M2,M,100,3.2
2028,M2,F,0,196
2028,M2,F,1,197.3
2028,M2,F,2,198.8
2028,M2,F,3,200.2
2028,M2,F,4,201.5
2028,M2,F,5,202.9
2028,M2,F,6,204.2
2028,M2,F,7,205.4
2028,M2,F,8,206.4
2028,M2,F,9,207.2
2028,M2,F,10,209.6
2028,M2,F,11,209.6
2028,M2,F,12,211.8
2028,M2,F,13,213.2
2028,M2,F,14,215.8
2028,M2,F,15,219
2028,M2,F,16,224.1
2028,M2,F,17,229.9
2028,M2,F,18,242.4
2028,M2,F,19,251.1
2028,M2,F,20,256.1
2028,M2,F,21,251.7
2028,M2,F,22,246.9
2028,M2,F,23,244.3
2028,M2,F,24,246.4
2028,M2,F,25,244.4
2028,M2,F,26,245.5
2028,M2,F,27,247.4
2028,M2,F,28,254
2028,M2,F,29,258
2028,M2,F,30,259.4
2028,M2,F,31,260.5
2028,M2,F,32,268.5
2028,M2,F,33,272.4
2028,M2,F,34,273.6
2028,M2,F,35,277.2
2028,M2,F,36,281.7
2028,M2,F,37,285.2
2028,M2,F,38,287
2028,M2,F,39,280.4
2028,M2,F,40,276.3
2028,M2,F,41,276.8
2028,M2,F,42,279.3
2028,M2,F,43,278.6
2028,M2,F,44,277.1
2028,M2,F,45,274.9
2028,M2,F,46,272.3
2028,M2,F,47,269.8
2028,M2,F,48,265.6
2028,M2,F,49,258.9
2028,M2,F,50,252.4
2028,M2,F,51,250.5
2028,M2,F,52,248.4
2028,M2,F,53,246.1
2028,M2,F,54,240.7
2028,M2,F,55,238.3
2028,M2,F,56,240.2
2028,M2,F,57,247.6
2028,M2,F,58,246.5
2028,M2,F,59,243.7
2028,M2,F,60,241.1
2028,M2,F,61,242.5
2028,M2,F,62,253.3
2028,M2,F,63,268.4
2028,M2,F,64,274.8
2028,M2,F,65,275.5
2028,M2,F,66,268.6
2028,M2,F,67,269.1
2028,M2,F,68,264
2028,M2,F,69,256.9
2028,M2,F,70,251.2
2028,M2,F,71,244.1
2028,M2,F,72,234.8
2028,M2,F,73,229.3
2028,M2,F,74,218.3
2028,M2,F,75,205.2
2028,M2,F,76,193.9
2028,M2,F,77,185.5
2028,M2,F,78,177.5
2028,M2,F,79,169.7
2028,M2,F,80,164.4
2028,M2,F,81,158
2028,M2,F,82,130.7
2028,M2,F,83,116.3
2028,M2,F,84,107.8
2028,M2,F,85,98.1
