year,sex,age,province,n,total_n,prop
2016,TRUE,80,CA,75864,36109487,0.0021009437215211615
2016,TRUE,81,CA,69236,36109487,0.001917390850775587
2016,TRUE,82,CA,63693,36109487,0.0017638854852742715
2016,TRUE,83,CA,59982,36109487,0.0016611147092729399
2016,TRUE,84,CA,54872,36109487,0.0015196006523161075
2016,TRUE,85,CA,49256,36109487,0.0013640736574296944
2016,TRUE,86,CA,42943,36109487,0.001189244255948582
2016,TRUE,87,CA,36203,36109487,0.00100258970724231
2016,TRUE,88,CA,31170,36109487,8.632080538834572e-4
2016,TRUE,89,CA,25776,36109487,7.138290278119985e-4
2016,TRUE,90,CA,21301,36109487,5.899003771501932e-4
2016,TRUE,91,CA,17101,36109487,4.735874536240296e-4
2016,TRUE,92,CA,13168,36109487,3.646687088077435e-4
2016,TRUE,93,CA,9916,36109487,2.7460927373462827e-4
2016,TRUE,94,CA,7501,36109487,2.0772934270708415e-4
2016,TRUE,95,CA,5531,36109487,1.531730428626693e-4
2016,TRUE,96,CA,3698,36109487,1.0241075980946504e-4
2016,TRUE,97,CA,2185,36109487,6.0510413786825606e-5
2016,TRUE,98,CA,1440,36109487,3.9878716637541816e-5
2016,TRUE,99,CA,937,36109487,2.5948859367622697e-5
2016,TRUE,100,CA,1399,36109487,3.87432809555007e-5
2016,FALSE,0,CA,187039,36109487,0.005179774500811933
2016,FALSE,1,CA,188254,36109487,0.005213422167974859
2016,FALSE,2,CA,189896,36109487,0.005258894982362945
2016,FALSE,3,CA,191107,36109487,0.005292431875312989
2016,FALSE,4,CA,192915,36109487,0.00534250181953568
2016,FALSE,5,CA,193178,36109487,0.005349785224032676
2016,FALSE,6,CA,197471,36109487,0.005468673648008348
2016,FALSE,7,CA,198773,36109487,0.005504730654301458
2016,FALSE,8,CA,199364,36109487,0.005521097544254783
2016,FALSE,9,CA,194477,36109487,0.005385759149666125
2016,FALSE,10,CA,189941,36109487,0.005260141192257869
2016,FALSE,11,CA,187170,36109487,0.005183402356283821
2016,FALSE,12,CA,189165,36109487,0.005238650994958748
2016,FALSE,13,CA,186875,36109487,0.005175232758083769
2016,FALSE,14,CA,188115,36109487,0.005209572764077208
2016,FALSE,15,CA,191223,36109487,0.005295644327486569
2016,FALSE,16,CA,198306,36109487,0.005491797764947477
2016,FALSE,17,CA,199848,36109487,0.005534501224013512
2016,FALSE,18,CA,206010,36109487,0.005705148898958326
2016,FALSE,19,CA,213638,36109487,0.005916395322924416
2016,FALSE,20,CA,223193,36109487,0.006181007223946438
2016,FALSE,21,CA,226728,36109487,0.006278903934580959
2016,FALSE,22,CA,227234,36109487,0.00629291687251054
2016,FALSE,23,CA,231253,36109487,0.00640421726290379
2016,FALSE,24,CA,236670,36109487,0.006554233240699321
2016,FALSE,25,CA,241361,36109487,0.006684143698856757
2016,FALSE,26,CA,244588,36109487,0.0067735107950993596
2016,FALSE,27,CA,239249,36109487,0.00662565491445503
2016,FALSE,28,CA,236952,36109487,0.006562042822707506
2016,FALSE,29,CA,239686,36109487,0.006637756997212395
2016,FALSE,30,CA,245549,36109487,0.006800124299744275
2016,FALSE,31,CA,247531,36109487,0.006855012922227336
2016,FALSE,32,CA,248580,36109487,0.006884063459555657
2016,FALSE,33,CA,248713,36109487,0.006887746702133985
2016,FALSE,34,CA,248799,36109487,0.006890128347710949
2016,FALSE,35,CA,249140,36109487,0.006899571849359145
2016,FALSE,36,CA,247231,36109487,0.006846704856261181
2016,FALSE,37,CA,242932,36109487,0.006727650270966187
2016,FALSE,38,CA,238663,36109487,0.006609426492267808
2016,FALSE,39,CA,238815,36109487,0.006613635912357326
2016,FALSE,40,CA,238832,36109487,0.006614106702762075
2016,FALSE,41,CA,238214,36109487,0.0065969920868717965
2016,FALSE,42,CA,234353,36109487,0.006490067277887387
2016,FALSE,43,CA,233434,36109487,0.006464616902477734
2016,FALSE,44,CA,236931,36109487,0.006561461258089875
2016,FALSE,45,CA,245769,36109487,0.006806216881452789
2016,FALSE,46,CA,245672,36109487,0.006803530606790399
2016,FALSE,47,CA,243615,36109487,0.006746564967815799
2016,FALSE,48,CA,241861,36109487,0.006697990475467015
2016,FALSE,49,CA,244173,36109487,0.006762017970512846
2016,FALSE,50,CA,256115,36109487,0.007092734383072238
2016,FALSE,51,CA,272729,36109487,0.007552835076277877
2016,FALSE,52,CA,280280,36109487,0.007761949096645987
2016,FALSE,53,CA,282034,36109487,0.00781052358899477
2016,FALSE,54,CA,275958,36109487,0.00764225755962692
2016,FALSE,55,CA,277786,36109487,0.007692881374914022
2016,FALSE,56,CA,273755,36109487,0.007581248661882125
2016,FALSE,57,CA,267880,36109487,0.007418549036711599
2016,FALSE,58,CA,263647,36109487,0.007301322225929158
2016,FALSE,59,CA,258035,36109487,0.007145906005255627
2016,FALSE,60,CA,250283,36109487,0.006931225580690194
2016,FALSE,61,CA,246735,36109487,0.006832968853863806
2016,FALSE,62,CA,237536,36109487,0.006578215857788287
2016,FALSE,63,CA,226128,36109487,0.00626228780264865
2016,FALSE,64,CA,216501,36109487,0.005995681965794751
2016,FALSE,65,CA,210690,36109487,0.0058347547280303376
2016,FALSE,66,CA,205243,36109487,0.005683907943638191
2016,FALSE,67,CA,200456,36109487,0.005551338904371585
2016,FALSE,68,CA,198880,36109487,0.005507693864496053
2016,FALSE,69,CA,196280,36109487,0.0054356906261227135
2016,FALSE,70,CA,167114,36109487,0.0046279804528931694
2016,FALSE,71,CA,153774,36109487,0.004258548452931497
2016,FALSE,72,CA,148299,36109487,0.004106926249049177
2016,FALSE,73,CA,140836,36109487,0.003900249261364472
2016,FALSE,74,CA,130191,36109487,0.0036054513873320882
2016,FALSE,75,CA,123659,36109487,0.003424557097695683
2016,FALSE,76,CA,114624,36109487,0.0031743458443483285
2016,FALSE,77,CA,108854,36109487,0.0030145540422659564
2016,FALSE,78,CA,102770,36109487,0.002846066464472342
2016,FALSE,79,CA,96306,36109487,0.0026670553364549323
2016,FALSE,80,CA,93120,36109487,0.002578823675894371
2016,FALSE,81,CA,87861,36109487,0.0024331832795076815
2016,FALSE,82,CA,82488,36109487,0.0022843858180538537
2016,FALSE,83,CA,79712,36109487,0.0022075085143137036
2016,FALSE,84,CA,75751,36109487,0.002097814350007243
2016,FALSE,85,CA,71439,36109487,0.001978399748520382
2016,FALSE,86,CA,65239,36109487,0.001806699718553188
2016,FALSE,87,CA,58199,36109487,0.0016117371038807612
2016,FALSE,88,CA,53368,36109487,0.0014779495482724527
2016,FALSE,89,CA,47084,36109487,0.0013039232598347353
2016,FALSE,90,CA,41550,36109487,0.0011506671363124045
2016,FALSE,91,CA,36160,36109487,0.0010013988844538278
2016,FALSE,92,CA,30847,36109487,8.542630361932309e-4
2016,FALSE,93,CA,25332,36109487,7.015330901820898e-4
2016,FALSE,94,CA,20414,36109487,5.653361954435963e-4
2016,FALSE,95,CA,15836,36109487,4.385551088000779e-4
2016,FALSE,96,CA,12137,36109487,3.361166554373924e-4
2016,FALSE,97,CA,7982,36109487,2.2104994180615194e-4
2016,FALSE,98,CA,5604,36109487,1.551946722477669e-4
2016,FALSE,99,CA,3760,36109487,1.0412776010913697e-4
2016,FALSE,100,CA,7244,36109487,2.0061209952941175e-4
2016,TRUE,0,BC,23161,4859250,0.004766373411534702
2016,TRUE,1,BC,23976,4859250,0.004934094767711067
2016,TRUE,2,BC,23803,4859250,0.004898492565725164
2016,TRUE,3,BC,24077,4859250,0.004954879868292432
2016,TRUE,4,BC,23803,4859250,0.004898492565725164
2016,TRUE,5,BC,23630,4859250,0.00486289036373926
2016,TRUE,6,BC,24345,4859250,0.005010032412409322
2016,TRUE,7,BC,24643,4859250,0.0050713587487781035
2016,TRUE,8,BC,24428,4859250,0.005027113237639554
2016,TRUE,9,BC,23963,4859250,0.0049314194577352475
2016,TRUE,10,BC,23633,4859250,0.004863507742964449
2016,TRUE,11,BC,23587,4859250,0.00485404126151155
2016,TRUE,12,BC,23969,4859250,0.004932654216185626
2016,TRUE,13,BC,24400,4859250,0.005021351031537789
2016,TRUE,14,BC,24750,4859250,0.0050933786078098476
2016,TRUE,15,BC,25918,4859250,0.0053337449194834595
2016,TRUE,16,BC,27498,4859250,0.005658897978083038
2016,TRUE,17,BC,28266,4859250,0.00581694705973144
2016,TRUE,18,BC,29023,4859250,0.005972732417554149
2016,TRUE,19,BC,31367,4859250,0.006455111385501878
2016,TRUE,20,BC,32303,4859250,0.0066477337037608684
2016,TRUE,21,BC,33148,4859250,0.006821628852189124
2016,TRUE,22,BC,32998,4859250,0.00679075989092967
2016,TRUE,23,BC,33290,4859250,0.006850851468848073
2016,TRUE,24,BC,33939,4859250,0.0069844111745639755
2016,TRUE,25,BC,34438,4859250,0.007087101919020425
2016,TRUE,26,BC,35091,4859250,0.007221484797036579
2016,TRUE,27,BC,34845,4859250,0.007170859700571076
2016,TRUE,28,BC,34046,4859250,0.0070064310335957196
2016,TRUE,29,BC,34304,4859250,0.007059525646961979
2016,TRUE,30,BC,35251,4859250,0.007254411689046663
2016,TRUE,31,BC,35079,4859250,0.007219015280135823
2016,TRUE,32,BC,34643,4859250,0.007129289499408345
2016,TRUE,33,BC,34077,4859250,0.007012810618922673
2016,TRUE,34,BC,33671,4859250,0.006929258630447086
2016,TRUE,35,BC,32966,4859250,0.006784174512527654
2016,TRUE,36,BC,32032,4859250,0.006591963780418789
2016,TRUE,37,BC,30692,4859250,0.006316201059834337
2016,TRUE,38,BC,29934,4859250,0.006160209908936564
2016,TRUE,39,BC,29916,4859250,0.00615650563358543
2016,TRUE,40,BC,29804,4859250,0.006133456809178371
2016,TRUE,41,BC,30008,4859250,0.006175438596491228
2016,TRUE,42,BC,29991,4859250,0.006171940114215156
2016,TRUE,43,BC,30353,4859250,0.006246437207387971
2016,TRUE,44,BC,31278,4859250,0.006436795801821269
2016,TRUE,45,BC,33455,4859250,0.006884807326233472
2016,TRUE,46,BC,33931,4859250,0.006982764829963472
2016,TRUE,47,BC,33568,4859250,0.006908061943715594
2016,TRUE,48,BC,32888,4859250,0.006768122652672738
2016,TRUE,49,BC,32647,4859250,0.006718526521582549
2016,TRUE,50,BC,34062,4859250,0.007009723722796728
2016,TRUE,51,BC,36044,4859250,0.007417605597571641
2016,TRUE,52,BC,37604,4859250,0.00773864279466996
2016,TRUE,53,BC,38369,4859250,0.007896074497093173
2016,TRUE,54,BC,36957,4859250,0.007605494675104183
2016,TRUE,55,BC,37015,4859250,0.007617430673457838
2016,TRUE,56,BC,36593,4859250,0.0075305859957812415
2016,TRUE,57,BC,35689,4859250,0.007344549055924268
2016,TRUE,58,BC,35797,4859250,0.007366774708031075
2016,TRUE,59,BC,34548,4859250,0.007109739157277357
2016,TRUE,60,BC,34258,4859250,0.00705005916550908
2016,TRUE,61,BC,33393,4859250,0.006872048155579564
2016,TRUE,62,BC,31872,4859250,0.006559036888408705
2016,TRUE,63,BC,31058,4859250,0.006391521325307403
2016,TRUE,64,BC,30051,4859250,0.006184287698718938
2016,TRUE,65,BC,29215,4859250,0.00601224468796625
2016,TRUE,66,BC,28929,4859250,0.005953387868498225
2016,TRUE,67,BC,27627,4859250,0.005685445284766168
2016,TRUE,68,BC,27632,4859250,0.005686474250141483
2016,TRUE,69,BC,27041,4859250,0.005564850542779235
2016,TRUE,70,BC,22026,4859250,0.004532798271338169
2016,TRUE,71,BC,20338,4859250,0.004185419560631785
2016,TRUE,72,BC,19948,4859250,0.004105160261357205
2016,TRUE,73,BC,18826,4859250,0.0038742604311364924
2016,TRUE,74,BC,16981,4859250,0.0034945722076452127
2016,TRUE,75,BC,15723,4859250,0.0032356845192159285
2016,TRUE,76,BC,14569,4859250,0.0029981993105931987
2016,TRUE,77,BC,13499,4859250,0.0027780007202757627
2016,TRUE,78,BC,12466,4859250,0.002565416473735659
2016,TRUE,79,BC,11653,4859250,0.0023981067037094203
2016,TRUE,80,BC,11168,4859250,0.0022982970623038534
2016,TRUE,81,BC,10190,4859250,0.002097031434892216
2016,TRUE,82,BC,9511,4859250,0.0019572979369244224
2016,TRUE,83,BC,8868,4859250,0.001824972989658898
2016,TRUE,84,BC,8186,4859250,0.0016846221124659155
2016,TRUE,85,BC,7429,4859250,0.0015288367546432062
2016,TRUE,86,BC,6463,4859250,0.001330040644132325
2016,TRUE,87,BC,5427,4859250,0.001116839018367032
2016,TRUE,88,BC,4523,4859250,9.308020785100582e-4
2016,TRUE,89,BC,3842,4859250,7.906569943921387e-4
2016,TRUE,90,BC,3153,4859250,6.488655656737151e-4
2016,TRUE,91,BC,2533,4859250,5.212738591346401e-4
2016,TRUE,92,BC,2023,4859250,4.1631939085249784e-4
2016,TRUE,93,BC,1587,4859250,3.2659361012501927e-4
2016,TRUE,94,BC,1193,4859250,2.455111385501878e-4
2016,TRUE,95,BC,926,4859250,1.9056438750836033e-4
2016,TRUE,96,BC,640,4859250,1.3170756804033545e-4
2016,TRUE,97,BC,391,4859250,8.046509234964243e-5
2016,TRUE,98,BC,254,4859250,5.227144106600813e-5
2016,TRUE,99,BC,160,4859250,3.292689201008386e-5
2016,TRUE,100,BC,288,4859250,5.926840561815095e-5
2016,FALSE,0,BC,21780,4859250,0.004482173174872666
2016,FALSE,1,BC,21925,4859250,0.004512013170756804
2016,FALSE,2,BC,22183,4859250,0.004565107784123064
2016,FALSE,3,BC,22584,4859250,0.004647630807223337
2016,FALSE,4,BC,22622,4859250,0.004655450944075732
2016,FALSE,5,BC,22610,4859250,0.0046529814271749756
2016,FALSE,6,BC,23190,4859250,0.004772341410711529
2016,FALSE,7,BC,23522,4859250,0.004840664711632453
2016,FALSE,8,BC,23750,4859250,0.004887585532746823
2016,FALSE,9,BC,23264,4859250,0.0047875700982661935
2016,FALSE,10,BC,22900,4859250,0.004712661418943252
2016,FALSE,11,BC,22921,4859250,0.004716983073519576
2016,FALSE,12,BC,23217,4859250,0.004777897823738231
2016,FALSE,13,BC,23211,4859250,0.004776663065287853
2016,FALSE,14,BC,23329,4859250,0.0048009466481452896
2016,FALSE,15,BC,24238,4859250,0.004988012553377579
2016,FALSE,16,BC,25411,4859250,0.005229407830426506
2016,FALSE,17,BC,25923,4859250,0.005334773884858775
2016,FALSE,18,BC,26761,4859250,0.005507228481761588
2016,FALSE,19,BC,27893,4859250,0.005740186242732932
2016,FALSE,20,BC,29451,4859250,0.006060811853681123
2016,FALSE,21,BC,29658,4859250,0.00610341102021917
2016,FALSE,22,BC,29833,4859250,0.006139424808355199
2016,FALSE,23,BC,30641,4859250,0.006305705613006122
2016,FALSE,24,BC,31738,4859250,0.00653146061635026
2016,FALSE,25,BC,32413,4859250,0.006670370942017801
2016,FALSE,26,BC,33563,4859250,0.006907032978340279
2016,FALSE,27,BC,33397,4859250,0.006872871327879817
2016,FALSE,28,BC,33362,4859250,0.006865668570252611
2016,FALSE,29,BC,33371,4859250,0.006867520707928178
2016,FALSE,30,BC,34163,4859250,0.0070305088233780936
2016,FALSE,31,BC,34154,4859250,0.007028656685702526
2016,FALSE,32,BC,34293,4859250,0.007057261923136287
2016,FALSE,33,BC,33968,4859250,0.0069903791737408036
2016,FALSE,34,BC,33992,4859250,0.006995318207542316
2016,FALSE,35,BC,33182,4859250,0.006828625816741266
2016,FALSE,36,BC,32761,4859250,0.006741986932139734
2016,FALSE,37,BC,31516,4859250,0.006485774553686268
2016,FALSE,38,BC,30867,4859250,0.006352214847970366
2016,FALSE,39,BC,30890,4859250,0.006356948088696815
2016,FALSE,40,BC,31541,4859250,0.006490919380562844
2016,FALSE,41,BC,31450,4859250,0.006472192210732109
2016,FALSE,42,BC,31637,4859250,0.006510675515768894
2016,FALSE,43,BC,32122,4859250,0.006610485157174461
2016,FALSE,44,BC,32806,4859250,0.00675124762051757
2016,FALSE,45,BC,35419,4859250,0.0072889849256572515
2016,FALSE,46,BC,35839,4859250,0.007375418017183721
2016,FALSE,47,BC,35831,4859250,0.007373771672583218
2016,FALSE,48,BC,34686,4859250,0.007138138601636055
2016,FALSE,49,BC,33902,4859250,0.006976796830786644
2016,FALSE,50,BC,35441,4859250,0.007293512373308638
2016,FALSE,51,BC,37146,4859250,0.0076443895662910944
2016,FALSE,52,BC,39242,4859250,0.008075731851623193
2016,FALSE,53,BC,39425,4859250,0.008113391984359727
2016,FALSE,54,BC,38059,4859250,0.007832278643823635
2016,FALSE,55,BC,38443,4859250,0.007911303184647837
2016,FALSE,56,BC,38361,4859250,0.007894428152492668
2016,FALSE,57,BC,37740,4859250,0.007766630652878531
2016,FALSE,58,BC,37414,4859250,0.007699542110407985
2016,FALSE,59,BC,36563,4859250,0.007524412203529352
2016,FALSE,60,BC,36004,4859250,0.007409373874569121
2016,FALSE,61,BC,35475,4859250,0.007300509337860781
2016,FALSE,62,BC,34243,4859250,0.007046972269383135
2016,FALSE,63,BC,32736,4859250,0.006736842105263158
2016,FALSE,64,BC,31513,4859250,0.006485157174461079
2016,FALSE,65,BC,30759,4859250,0.006329989195863559
2016,FALSE,66,BC,30450,4859250,0.006266399135669085
2016,FALSE,67,BC,29122,4859250,0.0059931059319853885
2016,FALSE,68,BC,28804,4859250,0.005927663734115347
2016,FALSE,69,BC,28398,4859250,0.005844111745639759
2016,FALSE,70,BC,23199,4859250,0.0047741935483870965
2016,FALSE,71,BC,21493,4859250,0.004423110562329578
2016,FALSE,72,BC,21017,4859250,0.004325153058599578
2016,FALSE,73,BC,19797,4859250,0.0040740855070226885
2016,FALSE,74,BC,18016,4859250,0.0037075680403354425
2016,FALSE,75,BC,17269,4859250,0.0035538406132633637
2016,FALSE,76,BC,15718,4859250,0.0032346555538406135
2016,FALSE,77,BC,14653,4859250,0.0030154859288984925
2016,FALSE,78,BC,14102,4859250,0.0029020939445387663
2016,FALSE,79,BC,13328,4859250,0.0027428101044399858
2016,FALSE,80,BC,12587,4859250,0.0025903174358182846
2016,FALSE,81,BC,11726,4859250,0.002413129598189021
2016,FALSE,82,BC,10971,4859250,0.002257755826516438
2016,FALSE,83,BC,10690,4859250,0.002199927972423728
2016,FALSE,84,BC,10017,4859250,0.0020614292329063128
2016,FALSE,85,BC,9454,4859250,0.0019455677316458301
2016,FALSE,86,BC,8695,4859250,0.0017893707876729947
2016,FALSE,87,BC,7841,4859250,0.0016136235015691723
2016,FALSE,88,BC,7155,4859250,0.0014724494520759377
2016,FALSE,89,BC,6429,4859250,0.0013230436795801822
2016,FALSE,90,BC,5587,4859250,0.0011497659103771158
2016,FALSE,91,BC,4804,4859250,9.88629932602768e-4
2016,FALSE,92,BC,4076,4859250,8.388125739568863e-4
2016,FALSE,93,BC,3536,4859250,7.276843134228534e-4
2016,FALSE,94,BC,2827,4859250,5.817770232031692e-4
2016,FALSE,95,BC,2285,4859250,4.7023717651901016e-4
2016,FALSE,96,BC,1884,4859250,3.8771415341873745e-4
2016,FALSE,97,BC,1216,4859250,2.5024437927663733e-4
2016,FALSE,98,BC,884,4859250,1.8192107835571334e-4
2016,FALSE,99,BC,529,4859250,1.0886453670833977e-4
2016,FALSE,100,BC,1083,4859250,2.2287390029325513e-4
2017,TRUE,0,CA,194619,36545236,0.00532542736897362
2017,TRUE,1,CA,197705,36545236,0.005409870660022554
2017,TRUE,2,CA,199293,36545236,0.005453323656194203
2017,TRUE,3,CA,200236,36545236,0.005479127293089583
2017,TRUE,4,CA,202649,36545236,0.005545155051126226
2017,TRUE,5,CA,203122,36545236,0.005558097914595489
2017,TRUE,6,CA,203502,36545236,0.005568495986727244
2017,TRUE,7,CA,207227,36545236,0.005670424456966155
2017,TRUE,8,CA,208526,36545236,0.005705969445648128
2017,TRUE,9,CA,207939,36545236,0.005689907160539338
2017,TRUE,10,CA,203214,36545236,0.005560615342585283
2017,TRUE,11,CA,198333,36545236,0.0054270548423876646
2017,TRUE,12,CA,196272,36545236,0.005370658982746752
2017,TRUE,13,CA,197883,36545236,0.00541474133591585
2017,TRUE,14,CA,196775,36545236,0.00538442274664747
2017,TRUE,15,CA,199770,36545236,0.005466375973054326
2017,TRUE,16,CA,205935,36545236,0.005635071011718189
2017,TRUE,17,CA,214820,36545236,0.005878194356167244
2017,TRUE,18,CA,221940,36545236,0.00607302139189907
2017,TRUE,19,CA,233643,36545236,0.0063932546502094
2017,TRUE,20,CA,240328,36545236,0.0065761786296851385
2017,TRUE,21,CA,246405,36545236,0.006742465693750069
2017,TRUE,22,CA,252921,36545236,0.006920765267461947
2017,TRUE,23,CA,253980,36545236,0.006949743052692285
2017,TRUE,24,CA,256685,36545236,0.00702376090826175
2017,TRUE,25,CA,259365,36545236,0.007097094680138336
2017,TRUE,26,CA,262928,36545236,0.007194590288047394
2017,TRUE,27,CA,263488,36545236,0.007209913762767875
2017,TRUE,28,CA,255435,36545236,0.00698955672361782
2017,TRUE,29,CA,248839,36545236,0.00680906808208873
2017,TRUE,30,CA,250144,36545236,0.006844777250856993
2017,TRUE,31,CA,255996,36545236,0.007004907561686016
2017,TRUE,32,CA,255121,36545236,0.006980964632435265
2017,TRUE,33,CA,253805,36545236,0.006944954466842135
2017,TRUE,34,CA,251392,36545236,0.006878926708805492
2017,TRUE,35,CA,249265,36545236,0.006820724868215381
2017,TRUE,36,CA,248962,36545236,0.006812433773857692
2017,TRUE,37,CA,245497,36545236,0.006717619774024719
2017,TRUE,38,CA,238805,36545236,0.006534504251114974
2017,TRUE,39,CA,235362,36545236,0.006440292244931733
2017,TRUE,40,CA,234436,36545236,0.00641495378494751
2017,TRUE,41,CA,234640,36545236,0.006420535907881399
2017,TRUE,42,CA,234624,36545236,0.006420098094317957
2017,TRUE,43,CA,229829,36545236,0.006288890842023841
2017,TRUE,44,CA,230655,36545236,0.0063114929672365505
2017,TRUE,45,CA,234974,36545236,0.006429675266018257
2017,TRUE,46,CA,243827,36545236,0.006671922983340428
2017,TRUE,47,CA,243971,36545236,0.006675863305411409
2017,TRUE,48,CA,240643,36545236,0.006584798084215409
2017,TRUE,49,CA,239127,36545236,0.00654331524907925
2017,TRUE,50,CA,242025,36545236,0.006622614230757738
2017,TRUE,51,CA,255953,36545236,0.007003730937734264
2017,TRUE,52,CA,271920,36545236,0.00744064151070197
2017,TRUE,53,CA,279869,36545236,0.007658152761689649
2017,TRUE,54,CA,281191,36545236,0.00769432710736907
2017,TRUE,55,CA,274042,36545236,0.007498706534553505
2017,TRUE,56,CA,274608,36545236,0.007514194189360277
2017,TRUE,57,CA,269826,36545236,0.007383342660586458
2017,TRUE,58,CA,262607,36545236,0.007185806653430833
2017,TRUE,59,CA,259346,36545236,0.007096574776531748
2017,TRUE,60,CA,251157,36545236,0.006872496322092434
2017,TRUE,61,CA,243073,36545236,0.006651291019163209
2017,TRUE,62,CA,237531,36545236,0.006499643346125881
2017,TRUE,63,CA,226208,36545236,0.006189808159947305
2017,TRUE,64,CA,214751,36545236,0.0058763062851749
2017,TRUE,65,CA,205511,36545236,0.005623468952286968
2017,TRUE,66,CA,199672,36545236,0.005463694364978242
2017,TRUE,67,CA,193003,36545236,0.005281208199065947
2017,TRUE,68,CA,187093,36545236,0.0051194908140694455
2017,TRUE,69,CA,184615,36545236,0.005051684438431318
2017,TRUE,70,CA,181243,36545236,0.0049594152299358525
2017,TRUE,71,CA,153419,36545236,0.004198057443109685
2017,TRUE,72,CA,140708,36545236,0.0038502419303024886
2017,TRUE,73,CA,134367,36545236,0.0036767309424407604
2017,TRUE,74,CA,126362,36545236,0.003457687343981032
2017,TRUE,75,CA,114225,36545236,0.0031255783927623287
2017,TRUE,76,CA,105507,36545236,0.0028870247273817032
2017,TRUE,77,CA,96570,36545236,0.002642478488851461
2017,TRUE,78,CA,90026,36545236,0.0024634127414035582
2017,TRUE,79,CA,83351,36545236,0.0022807623954049713
2017,TRUE,80,CA,76294,36545236,0.0020876592505792
2017,TRUE,81,CA,72065,36545236,0.001971939653091856
2017,TRUE,82,CA,65403,36545236,0.0017896450306135662
2017,TRUE,83,CA,59775,36545236,0.0016356441096727354
2017,TRUE,84,CA,55756,36545236,0.0015256708152055715
2017,TRUE,85,CA,50365,36545236,0.00137815500767323
2017,TRUE,86,CA,44806,36545236,0.0012260421577247442
2017,TRUE,87,CA,38681,36545236,0.0010584416529694869
2017,TRUE,88,CA,32067,36545236,8.774604711815242e-4
2017,TRUE,89,CA,27129,36545236,7.423402601641429e-4
2017,TRUE,90,CA,22069,36545236,6.03881720725514e-4
2017,TRUE,91,CA,17971,36545236,4.917467217888537e-4
2017,TRUE,92,CA,14113,36545236,3.8617892630382795e-4
2017,TRUE,93,CA,10620,36545236,2.905987527348298e-4
2017,TRUE,94,CA,7804,36545236,2.1354356556898415e-4
2017,TRUE,95,CA,5684,36545236,1.5553326841287877e-4
2017,TRUE,96,CA,4174,36545236,1.1421461336301126e-4
2017,TRUE,97,CA,2694,36545236,7.371685874459807e-5
2017,TRUE,98,CA,1558,36545236,4.2632095740194426e-5
2017,TRUE,99,CA,996,36545236,2.725389432428347e-5
2017,TRUE,100,CA,1533,36545236,4.194801204731583e-5
2017,FALSE,0,CA,184299,36545236,0.005043037620553333
2017,FALSE,1,CA,188520,36545236,0.005158538311258956
2017,FALSE,2,CA,189839,36545236,0.005194630566895231
2017,FALSE,3,CA,191661,36545236,0.0052444865864322236
2017,FALSE,4,CA,193017,36545236,0.005281591285933958
2017,FALSE,5,CA,194927,36545236,0.005333855280069884
2017,FALSE,6,CA,195170,36545236,0.005340504573564664
2017,FALSE,7,CA,199444,36545236,0.00545745552169919
2017,FALSE,8,CA,200574,36545236,0.005488376104617302
2017,FALSE,9,CA,201133,36545236,0.005503672215990068
2017,FALSE,10,CA,196167,36545236,0.005367785831236663
2017,FALSE,11,CA,191572,36545236,0.005242051248485575
2017,FALSE,12,CA,188759,36545236,0.005165078151362875
2017,FALSE,13,CA,190760,36545236,0.005219832210140878
2017,FALSE,14,CA,188946,36545236,0.005170195097385607
2017,FALSE,15,CA,190884,36545236,0.005223225265257556
2017,FALSE,16,CA,195403,36545236,0.0053468802335822924
2017,FALSE,17,CA,202998,36545236,0.005554704859478812
2017,FALSE,18,CA,207794,36545236,0.005685939475120643
2017,FALSE,19,CA,217411,36545236,0.0059490927900971826
2017,FALSE,20,CA,220790,36545236,0.006041553542026654
2017,FALSE,21,CA,228818,36545236,0.006261226497483831
2017,FALSE,22,CA,231588,36545236,0.00633702297065478
2017,FALSE,23,CA,232995,36545236,0.006375523200889987
2017,FALSE,24,CA,236909,36545236,0.006482623343847061
2017,FALSE,25,CA,242061,36545236,0.006623599311275484
2017,FALSE,26,CA,246409,36545236,0.0067425751471409294
2017,FALSE,27,CA,249533,36545236,0.00682805824540304
2017,FALSE,28,CA,244044,36545236,0.006677860829794614
2017,FALSE,29,CA,241555,36545236,0.006609753457331621
2017,FALSE,30,CA,244316,36545236,0.006685303660373133
2017,FALSE,31,CA,249680,36545236,0.006832080657517166
2017,FALSE,32,CA,251081,36545236,0.006870416707666083
2017,FALSE,33,CA,251745,36545236,0.006888585970548938
2017,FALSE,34,CA,251807,36545236,0.006890282498107277
2017,FALSE,35,CA,251716,36545236,0.006887792433465199
2017,FALSE,36,CA,251663,36545236,0.006886342176036297
2017,FALSE,37,CA,249408,36545236,0.006824637826938647
2017,FALSE,38,CA,244912,36545236,0.006701612215611359
2017,FALSE,39,CA,240336,36545236,0.00657639753646686
2017,FALSE,40,CA,240442,36545236,0.006579298051324665
2017,FALSE,41,CA,240087,36545236,0.006569584062885789
2017,FALSE,42,CA,239350,36545236,0.006549417275619728
2017,FALSE,43,CA,235416,36545236,0.006441769865708351
2017,FALSE,44,CA,234251,36545236,0.006409891565620209
2017,FALSE,45,CA,237561,36545236,0.006500464246557335
2017,FALSE,46,CA,246223,36545236,0.006737485564465913
2017,FALSE,47,CA,246045,36545236,0.006732614888572617
2017,FALSE,48,CA,243818,36545236,0.006671676713210992
